date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:15:20	99031/99031	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:37:26%20GMT	https://www.buzzinteractive.co/tag/digital-marketing-agency/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/digital-marketing-agency/index.html	(from https://www.buzzinteractive.co/buzz-interactive-recognized-for-marketing-excellence/)
16:15:24	880/880	---M-Z	200	added ('OK')	application/rss+xml	etag:%22aa155a70f77e1de0db69a0a0568f5a35-gzip%22	https://www.buzzinteractive.co/how-to-steal-your-competitors-facebook-audience/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/how-to-steal-your-competitors-facebook-audience/feed/index.html	(from https://www.buzzinteractive.co/how-to-steal-your-competitors-facebook-audience/)
16:15:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:15:26%20GMT	https://www.buzzinteractive.co/?p=18511	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index7cd8.html	(from https://www.buzzinteractive.co/how-to-steal-your-competitors-facebook-audience/)
16:15:28	156354/156354	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2006:29:57%20GMT	https://www.buzzinteractive.co/?utm_source=https%3A%2F%2Fwww.buzzinteractive.co&utm_medium=BuzzBlog&utm_campaign=Clutch%20PR	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexf346.html	(from https://www.buzzinteractive.co/buzz-interactive-recognized-for-marketing-excellence/)
16:15:33	904/904	---M-Z	200	added ('OK')	application/rss+xml	etag:%228f08810a21baa0c3ce28b0963751e8ba-gzip%22	https://www.buzzinteractive.co/top-4-local-seo-strategies-to-implement-in-2018-beyond/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/top-4-local-seo-strategies-to-implement-in-2018-beyond/feed/index.html	(from https://www.buzzinteractive.co/top-4-local-seo-strategies-to-implement-in-2018-beyond/)
16:15:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:15:36%20GMT	https://www.buzzinteractive.co/?p=18400	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index8843.html	(from https://www.buzzinteractive.co/top-4-local-seo-strategies-to-implement-in-2018-beyond/)
16:15:37	92649/92649	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:37:30%20GMT	https://www.buzzinteractive.co/tag/social-media-marketing-agency/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/social-media-marketing-agency/index.html	(from https://www.buzzinteractive.co/how-to-steal-your-competitors-facebook-audience/)
16:15:47	92148/92148	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:37:36%20GMT	https://www.buzzinteractive.co/tag/local-seo-company/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/local-seo-company/index.html	(from https://www.buzzinteractive.co/top-4-local-seo-strategies-to-implement-in-2018-beyond/)
16:15:53	92160/92160	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:37:33%20GMT	https://www.buzzinteractive.co/tag/local-seo-agencies/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/local-seo-agencies/index.html	(from https://www.buzzinteractive.co/top-4-local-seo-strategies-to-implement-in-2018-beyond/)
16:15:57	923/923	---M-Z	200	added ('OK')	application/rss+xml	etag:%2268e1e7c792323fac88c520b5886a4bdf-gzip%22	https://www.buzzinteractive.co/buzz-interactive-clutch-standout-digital-marketing-agency/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/buzz-interactive-clutch-standout-digital-marketing-agency/feed/index.html	(from https://www.buzzinteractive.co/buzz-interactive-clutch-standout-digital-marketing-agency/)
16:16:01	92160/92160	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:37:40%20GMT	https://www.buzzinteractive.co/tag/local-seo-services/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/local-seo-services/index.html	(from https://www.buzzinteractive.co/top-4-local-seo-strategies-to-implement-in-2018-beyond/)
16:16:02	894/894	---M-Z	200	added ('OK')	application/rss+xml	etag:%228b70cb3bfd5a5a7abb65feefd25aff9a-gzip%22	https://www.buzzinteractive.co/5-out-of-the-box-digital-marketing-examples-from-2018/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/5-out-of-the-box-digital-marketing-examples-from-2018/feed/index.html	(from https://www.buzzinteractive.co/5-out-of-the-box-digital-marketing-examples-from-2018/)
16:16:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:16:04%20GMT	https://www.buzzinteractive.co/?p=18251	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index53ee.html	(from https://www.buzzinteractive.co/5-out-of-the-box-digital-marketing-examples-from-2018/)
16:16:08	92184/92184	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2014:35:20%20GMT	https://www.buzzinteractive.co/tag/local-seo-strategies/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/local-seo-strategies/index.html	(from https://www.buzzinteractive.co/top-4-local-seo-strategies-to-implement-in-2018-beyond/)
16:16:11	92124/92124	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2013:29:40%20GMT	https://www.buzzinteractive.co/tag/best-digital-marketing/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/best-digital-marketing/index.html	(from https://www.buzzinteractive.co/5-out-of-the-box-digital-marketing-examples-from-2018/)
16:16:13	900/900	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e637fc855e943530e3f241b22c815f77-gzip%22	https://www.buzzinteractive.co/11-ways-to-boost-conversion-rate-for-ecommerce-business/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/11-ways-to-boost-conversion-rate-for-ecommerce-business/feed/index.html	(from https://www.buzzinteractive.co/11-ways-to-boost-conversion-rate-for-ecommerce-business/)
16:16:17	906/906	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a19a4c2b6515982661be941fcc3425e1-gzip%22	https://www.buzzinteractive.co/3-best-social-media-marketing-benefits-for-small-business/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/3-best-social-media-marketing-benefits-for-small-business/feed/index.html	(from https://www.buzzinteractive.co/3-best-social-media-marketing-benefits-for-small-business/)
16:16:20	94458/94458	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:37:46%20GMT	https://www.buzzinteractive.co/tag/digital-marketing-campaign/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/digital-marketing-campaign/index.html	(from https://www.buzzinteractive.co/5-out-of-the-box-digital-marketing-examples-from-2018/)
16:16:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:16:19%20GMT	https://www.buzzinteractive.co/?p=17735	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexd833.html	(from https://www.buzzinteractive.co/3-best-social-media-marketing-benefits-for-small-business/)
16:16:33	96676/96676	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2014:51:26%20GMT	https://www.buzzinteractive.co/tag/social-media-marketing/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/social-media-marketing/index.html	(from https://www.buzzinteractive.co/3-best-social-media-marketing-benefits-for-small-business/)
16:16:33	813/813	---M-Z	200	added ('OK')	application/rss+xml	etag:%222083adbd4591de320cafee739e5f1ae6-gzip%22	https://www.buzzinteractive.co/best-of-the-best-with-buzz/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/best-of-the-best-with-buzz/feed/index.html	(from https://www.buzzinteractive.co/best-of-the-best-with-buzz/)
16:16:34	92350/92350	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:37:49%20GMT	https://www.buzzinteractive.co/tag/benefits-of-social-media-marketing/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/benefits-of-social-media-marketing/index.html	(from https://www.buzzinteractive.co/3-best-social-media-marketing-benefits-for-small-business/)
16:16:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:16:37%20GMT	https://www.buzzinteractive.co/?p=17704	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexde10.html	(from https://www.buzzinteractive.co/content-recipe-ingredients-for-a-great-content/)
16:16:50	94509/94509	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:37:54%20GMT	https://www.buzzinteractive.co/category/content-marketing/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/category/content-marketing/index.html	(from https://www.buzzinteractive.co/content-recipe-ingredients-for-a-great-content/)
16:16:55	94468/94468	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:37:57%20GMT	https://www.buzzinteractive.co/tag/content-marketing/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/content-marketing/index.html	(from https://www.buzzinteractive.co/content-recipe-ingredients-for-a-great-content/)
16:17:00	94666/94666	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:38:01%20GMT	https://www.buzzinteractive.co/tag/digital-marketing-services/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/digital-marketing-services/index.html	(from https://www.buzzinteractive.co/content-recipe-ingredients-for-a-great-content/)
16:17:00	820/820	---M-Z	200	added ('OK')	application/rss+xml	etag:%22640a6cabfec3fe45b5c24e1c76cfa94b-gzip%22	https://www.buzzinteractive.co/design-for-reality-not-glory/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/design-for-reality-not-glory/feed/index.html	(from https://www.buzzinteractive.co/design-for-reality-not-glory/)
16:17:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:17:04%20GMT	https://www.buzzinteractive.co/?p=17574	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index7d86.html	(from https://www.buzzinteractive.co/design-for-reality-not-glory/)
16:17:06	852/852	---M-Z	200	added ('OK')	application/rss+xml	etag:%220d0acec7691591889dbc0bd27bc0706f-gzip%22	https://www.buzzinteractive.co/9-ways-for-improving-your-website-speed/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/9-ways-for-improving-your-website-speed/feed/index.html	(from https://www.buzzinteractive.co/9-ways-for-improving-your-website-speed/)
16:17:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:17:09%20GMT	https://www.buzzinteractive.co/?p=17360	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index3a55.html	(from https://www.buzzinteractive.co/9-ways-for-improving-your-website-speed/)
16:17:22	92190/92190	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:38:08%20GMT	https://www.buzzinteractive.co/tag/improve-website-speed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/improve-website-speed/index.html	(from https://www.buzzinteractive.co/9-ways-for-improving-your-website-speed/)
16:17:25	92274/92274	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:38:05%20GMT	https://www.buzzinteractive.co/tag/how-to-improve-website-speed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/how-to-improve-website-speed/index.html	(from https://www.buzzinteractive.co/9-ways-for-improving-your-website-speed/)
16:17:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:17:27%20GMT	https://www.buzzinteractive.co/?p=17340	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index5664.html	(from https://www.buzzinteractive.co/social-media-marketing-tips-for-restaurant-business/)
16:17:46	92480/92480	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:38:11%20GMT	https://www.buzzinteractive.co/tag/social-media-marketing-for-restaurant/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/social-media-marketing-for-restaurant/index.html	(from https://www.buzzinteractive.co/social-media-marketing-tips-for-restaurant-business/)
16:17:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:16:13%20GMT	https://www.buzzinteractive.co/?p=17745	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index60ac.html	(from https://www.buzzinteractive.co/11-ways-to-boost-conversion-rate-for-ecommerce-business/)
16:17:55	897/897	---M-Z	200	added ('OK')	application/rss+xml	etag:%22320469066a1368b79e6d807e48c0cf95-gzip%22	https://www.buzzinteractive.co/25-essential-wordpress-maintenance-guide-for-beginners/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/25-essential-wordpress-maintenance-guide-for-beginners/feed/index.html	(from https://www.buzzinteractive.co/25-essential-wordpress-maintenance-guide-for-beginners/)
16:17:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:17:57%20GMT	https://www.buzzinteractive.co/?p=17316	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index011c.html	(from https://www.buzzinteractive.co/25-essential-wordpress-maintenance-guide-for-beginners/)
16:18:02	87345/87345	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202021%2017:00:57%20GMT	https://www.buzzinteractive.co/tag/social-media/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/social-media/index.html	(from https://www.buzzinteractive.co/social-media-marketing-tips-for-restaurant-business/)
16:18:07	92169/92169	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2013:37:00%20GMT	https://www.buzzinteractive.co/tag/wordpress/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/wordpress/index.html	(from https://www.buzzinteractive.co/25-essential-wordpress-maintenance-guide-for-beginners/)
16:18:21	92313/92313	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2019:08:11%20GMT	https://www.buzzinteractive.co/tag/wordpress-development/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/wordpress-development/index.html	(from https://www.buzzinteractive.co/25-essential-wordpress-maintenance-guide-for-beginners/)
16:18:24	92373/92373	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:38:19%20GMT	https://www.buzzinteractive.co/tag/wordpress-development-tips/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/wordpress-development-tips/index.html	(from https://www.buzzinteractive.co/25-essential-wordpress-maintenance-guide-for-beginners/)
16:18:26	874/874	---M-Z	200	added ('OK')	application/rss+xml	etag:%2280fa1de17ffb9fad66d2846579d10c24-gzip%22	https://www.buzzinteractive.co/content-recipe-ingredients-for-a-great-content/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/content-recipe-ingredients-for-a-great-content/feed/index.html	(from https://www.buzzinteractive.co/content-recipe-ingredients-for-a-great-content/)
16:18:30	901/901	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a89c02d55da91b1f66c3ba0707bc93e3-gzip%22	https://www.buzzinteractive.co/5-ways-to-boost-ecommerce-business-through-social-media/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/5-ways-to-boost-ecommerce-business-through-social-media/feed/index.html	(from https://www.buzzinteractive.co/5-ways-to-boost-ecommerce-business-through-social-media/)
16:18:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:18:33%20GMT	https://www.buzzinteractive.co/?p=17220	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index55ac.html	(from https://www.buzzinteractive.co/5-ways-to-boost-ecommerce-business-through-social-media/)
16:18:37	92265/92265	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:38:25%20GMT	https://www.buzzinteractive.co/tag/wordpress-website/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/wordpress-website/index.html	(from https://www.buzzinteractive.co/25-essential-wordpress-maintenance-guide-for-beginners/)
16:18:37	92361/92361	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2016:21:59%20GMT	https://www.buzzinteractive.co/tag/wordpress-web-development/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/wordpress-web-development/index.html	(from https://www.buzzinteractive.co/25-essential-wordpress-maintenance-guide-for-beginners/)
16:18:40	888/888	---M-Z	200	added ('OK')	text/xml	date:Sun,%2024%20Jan%202021%2011:17:24%20GMT	https://www.buzzinteractive.co/social-media-marketing-tips-for-restaurant-business/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/social-media-marketing-tips-for-restaurant-business/feed/index.html	(from https://www.buzzinteractive.co/social-media-marketing-tips-for-restaurant-business/)
16:18:40	92233/92233	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:38:30%20GMT	https://www.buzzinteractive.co/tag/book-ecommerce/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/book-ecommerce/index.html	(from https://www.buzzinteractive.co/5-ways-to-boost-ecommerce-business-through-social-media/)
16:18:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:18:40%20GMT	http://www.buzzinteractive.co/wp-content/cache/wpfc-minified/14827m0i/5x6eg.js	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/cache/wpfc-minified/14827m0i/5x6eg.b5.delayed	(from https://www.buzzinteractive.co/category/web-development/)
16:18:40	92425/92425	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:38:33%20GMT	https://www.buzzinteractive.co/tag/ecommerce-through-social-media/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/ecommerce-through-social-media/index.html	(from https://www.buzzinteractive.co/5-ways-to-boost-ecommerce-business-through-social-media/)
16:18:41	895/895	---M-Z	200	added ('OK')	application/rss+xml	etag:%221d75c93dad7a81fd90dd9d7ac5c818ad-gzip%22	https://www.buzzinteractive.co/make-websites-communicate-convert-visitors-leads/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/make-websites-communicate-convert-visitors-leads/feed/index.html	(from https://www.buzzinteractive.co/make-websites-communicate-convert-visitors-leads/)
16:18:43	21071/21071	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jan%202021%2013:51:54%20GMT	https://www.buzzinteractive.co/wp-content/cache/wpfc-minified/14827m0i/5x6eg.js	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/cache/wpfc-minified/14827m0i/5x6eg.js	(from https://www.buzzinteractive.co/category/web-development/)
16:18:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:18:43%20GMT	https://www.buzzinteractive.co/?p=17209	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index39eb.html	(from https://www.buzzinteractive.co/make-websites-communicate-convert-visitors-leads/)
16:18:46	913/913	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e1907c7ec3b2bf741b90a5d4e1a3cabb-gzip%22	https://www.buzzinteractive.co/here-is-complete-guide-using-the-power-of-content/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/here-is-complete-guide-using-the-power-of-content/feed/index.html	(from https://www.buzzinteractive.co/here-is-complete-guide-using-the-power-of-content/)
16:18:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:18:45%20GMT	https://www.buzzinteractive.co/?p=17115	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index4ced.html	(from https://www.buzzinteractive.co/here-is-complete-guide-using-the-power-of-content/)
16:18:50	92325/92325	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2007:06:12%20GMT	https://www.buzzinteractive.co/tag/advance-marketing/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/advance-marketing/index.html	(from https://www.buzzinteractive.co/here-is-complete-guide-using-the-power-of-content/)
16:18:51	92564/92564	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:38:37%20GMT	https://www.buzzinteractive.co/tag/web-design-services/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/web-design-services/index.html	(from https://www.buzzinteractive.co/make-websites-communicate-convert-visitors-leads/)
16:18:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:18:52%20GMT	https://www.buzzinteractive.co/?p=17068	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexd3ab.html	(from https://www.buzzinteractive.co/anatomy-successful-digital-marketing-campaign/)
16:18:55	92126/92126	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2020:06:27%20GMT	https://www.buzzinteractive.co/tag/marketing-tips/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/marketing-tips/index.html	(from https://www.buzzinteractive.co/here-is-complete-guide-using-the-power-of-content/)
16:18:59	857/857	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c97f37e5c77d7beae5b9c036d0bcf57d-gzip%22	https://www.buzzinteractive.co/buzz-interactive-showcases-work-clutch/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/buzz-interactive-showcases-work-clutch/feed/index.html	(from https://www.buzzinteractive.co/buzz-interactive-showcases-work-clutch/)
16:19:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:19:02%20GMT	https://www.buzzinteractive.co/?p=17015	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexb97c.html	(from https://www.buzzinteractive.co/buzz-interactive-showcases-work-clutch/)
16:19:07	92408/92408	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:38:46%20GMT	https://www.buzzinteractive.co/tag/digital-marketing-for-business/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/digital-marketing-for-business/index.html	(from https://www.buzzinteractive.co/anatomy-successful-digital-marketing-campaign/)
16:19:08	932/932	---M-Z	200	added ('OK')	application/rss+xml	etag:%220412304bbc870065cd5abb706ce80db8-gzip%22	https://www.buzzinteractive.co/7-effective-social-media-marketing-tips-enhance-online-business/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/7-effective-social-media-marketing-tips-enhance-online-business/feed/index.html	(from https://www.buzzinteractive.co/7-effective-social-media-marketing-tips-enhance-online-business/)
16:19:09	92396/92396	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2017:25:55%20GMT	https://www.buzzinteractive.co/tag/benefits-of-digital-marketing/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/benefits-of-digital-marketing/index.html	(from https://www.buzzinteractive.co/anatomy-successful-digital-marketing-campaign/)
16:19:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:19:11%20GMT	https://www.buzzinteractive.co/?p=16886	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index1536.html	(from https://www.buzzinteractive.co/7-effective-social-media-marketing-tips-enhance-online-business/)
16:19:12	782/782	---M-Z	200	added ('OK')	application/rss+xml	etag:%226e6176292cf6a2496f1fb373d4140683-gzip%22	https://www.buzzinteractive.co/story-of-araam/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/story-of-araam/feed/index.html	(from https://www.buzzinteractive.co/story-of-araam/)
16:19:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:19:12%20GMT	https://www.buzzinteractive.co/?p=40	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index3ba0.html	(from https://www.buzzinteractive.co/story-of-araam/)
16:19:22	97223/97223	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:38:52%20GMT	https://www.buzzinteractive.co/category/web-development/page/2/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/category/web-development/page/2/index.html	(from https://www.buzzinteractive.co/category/web-development/)
16:19:22	91814/91814	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:38:49%20GMT	https://www.buzzinteractive.co/tag/araam-case-study/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/araam-case-study/index.html	(from https://www.buzzinteractive.co/story-of-araam/)
16:19:22	236474/236474	---M-Z	200	added ('OK')	application/rss+xml	etag:%22834acd49dee953a5b4be97f3ad85cdb2-gzip%22	https://www.buzzinteractive.co/category/web-development/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/category/web-development/feed/index.html	(from https://www.buzzinteractive.co/category/web-development/)
16:19:27	43599/43599	---M-Z	200	added ('OK')	application/rss+xml	etag:%22834acd49dee953a5b4be97f3ad85cdb2-gzip%22	https://www.buzzinteractive.co/category/graphic-design/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/category/graphic-design/feed/index.html	(from https://www.buzzinteractive.co/category/graphic-design/)
16:19:28	101017/101017	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:38:56%20GMT	https://www.buzzinteractive.co/category/digital-marketing/page/2/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/category/digital-marketing/page/2/index.html	(from https://www.buzzinteractive.co/category/digital-marketing/)
16:19:28	130767/130767	---M-Z	200	added ('OK')	application/rss+xml	etag:%22834acd49dee953a5b4be97f3ad85cdb2-gzip%22	https://www.buzzinteractive.co/category/digital-marketing/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/category/digital-marketing/feed/index.html	(from https://www.buzzinteractive.co/category/digital-marketing/)
16:19:31	76075/76075	---M-Z	200	added ('OK')	application/rss+xml	etag:%22834acd49dee953a5b4be97f3ad85cdb2-gzip%22	https://www.buzzinteractive.co/category/web-design/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/category/web-design/feed/index.html	(from https://www.buzzinteractive.co/category/web-design/)
